id,timestamp,device,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_max,PCell_Downlink_Num_RBs,PCell_Downlink_Average_MCS,PCell_Downlink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,SCell_RSRP_max,SCell_RSRQ_max,SCell_RSSI_max,SCell_SNR_max,SCell_Downlink_Num_RBs,SCell_Downlink_Average_MCS,SCell_Downlink_bandwidth_MHz,SCell_Cell_Identity,SCell_freq_MHz,operator,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,area,target
Id_g4tapu6xzl,1624368629,pc1,-92.059375,-15.81375,-55.798125,8.34999998062849,43088.0,17.0,20.0,26356993.0,1800.0,-100.479375,-11.66875,-68.600625,7.584000033140183,68.0,4.0,20.0,29127681.0,2600.0,1,52.513035,13.288038333333333,36.0,7.2228,85.8,0.0098,0.01,22.66,22.66,14.73,0.61,1013.8,2.14,0.82,3.0,16.093,2.24162,Avenue,26300000.0
Id_h98npzbk81,1624376351,pc3,-78.269375,-12.906875,-51.001875,16.07800006866455,43196.0,26.0,20.0,2819850.0,1800.0,,,,,,,,,,2,52.50366,13.338338333333333,41.4,0.0,300.7,0.0233,0.01,23.83,23.83,14.82,0.57,1013.7,2.17,0.76,2.0,16.093,3.14159,Park,21800000.0
Id_s40u1v5mzc,1624349471,pc3,-59.681875,-11.825,-27.855,27.45399991989136,49579.0,27.0,20.0,4080393.0,1800.0,,,,,,,,,,2,52.51564833333333,13.369008333333332,40.2,0.0,74.5,0.0653,0.04,18.15,18.15,14.11,0.77,1011.9,4.06,0.97,3.0,16.093,0.29072,Park,57500000.0
Id_m11pf4km0e,1624371108,pc3,-63.57375,-12.046875,-34.431875,26.02599998474121,61548.0,28.0,20.0,2819850.0,1800.0,,,,,,,,,,2,52.50327,13.339303333333334,36.1,3.704,228.5,0.0075,0.01,22.42,22.42,14.69,0.62,1013.9,2.12,0.83,3.0,16.093,3.14159,Park,73300000.0
Id_tnwy1kzbv9,1624370544,pc3,-101.17631578947368,-12.580263157894738,-69.11644736842105,1.126315784140637,92216.0,11.0,20.0,2832399.0,2600.0,-117.27678571428572,-29.910714285714285,-64.375,-13.728571483067103,,,,,1800.0,2,52.512365,13.376518333333332,30.3,29.817200000000003,248.7,0.0079,0.01,22.26,22.26,14.73,0.62,1013.8,2.11,0.84,3.0,16.093,3.14159,Park,12000000.0
Id_d1p3gjgick,1624356069,pc1,-103.68875,-15.715625,-71.12375,9.13899999141693,50519.0,21.0,20.0,34210562.0,1800.0,,,,,,,,,,1,52.49518333333333,13.284118333333334,38.8,60.190000000000005,294.5,0.04,0.02,19.31,19.31,13.59,0.7,1012.5,4.08,0.96,4.0,16.093,0.91753,Tunnel,18100000.0
Id_pg1ksnrqq9,1624551164,pc3,-106.85375,-11.686875,-76.34875,4.797999998703599,74429.0,12.0,15.0,3998483.0,2000.0,,,,,,,,,,2,52.51553333333333,13.366506666666666,33.8,45.003600000000006,84.1,0.3386,0.46,18.78,18.78,13.75,0.73,1017.7,2.29,1.0,1.0,16.093,1.56827,Park,12500000.0
Id_sacty5zm6y,1624548622,pc1,-94.77,-11.001875,-65.04,12.719000034332277,55900.0,15.0,20.0,26356996.0,2600.0,-92.48375,-15.305625,-57.149375,9.079000058174133,86745.0,14.0,20.0,26356993.0,1800.0,1,52.51283,13.286865,35.6,0.0,22.8,0.3335,0.47,18.93,18.93,13.56,0.71,1017.7,2.3,1.0,1.0,16.093,3.14159,Avenue,66400000.00000001
Id_6d9enfb7at,1624348317,pc1,-97.59875,-16.598125,-61.308125,4.055999997630716,78292.0,19.0,20.0,33802242.0,1800.0,-102.436875,-11.475625,-70.96125,8.672999992370606,77245.0,15.0,20.0,33802248.0,2600.0,1,52.513555,13.333186666666666,40.2,0.0,211.3,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,3.08926,Avenue,48200000.0
Id_fpue0zthmh,1624547004,pc3,-67.875,-12.65375,-37.829375,15.593000011444092,45951.0,22.0,15.0,2819861.0,2000.0,,,,,,,,,,2,52.50349333333333,13.339508333333333,40.1,0.0,213.0,0.2217,0.32,18.67,18.67,13.57,0.72,1017.9,2.17,0.99,2.0,16.093,8.37801,Park,32000000.0
Id_yjl7igh2ea,1624553901,pc1,-83.81375,-14.97875,-48.629375,22.076999855041503,92824.0,27.0,20.0,33802242.0,1800.0,-88.66375,-9.82375,-58.458125,19.346999912261964,94281.0,21.0,20.0,33802248.0,2600.0,1,52.513495,13.335371666666669,28.7,0.0,84.4,0.3287,0.45,18.64,18.64,13.9,0.74,1017.4,2.41,1.0,1.0,16.093,2.01488,Avenue,170000000.0
Id_dwnbbs61zk,1624349538,pc1,-72.043125,-9.576875,-43.64875,16.117999992370606,96144.0,21.0,20.0,30827265.0,1800.0,-80.113125,-9.815,-50.298125,9.966000022888185,98060.0,23.0,20.0,30827267.0,2600.0,1,52.51611,13.37602,40.5,0.0,84.3,0.0651,0.04,18.14,18.14,14.11,0.77,1011.9,4.06,0.98,3.0,16.093,2.54916,Park,109000000.0
Id_orjkh3uo7w,1624375581,pc3,-98.275,-10.7375,-67.035,6.857000006884337,59638.0,15.0,20.0,2832399.0,2600.0,,,,,,,,,,2,52.51567333333333,13.369731666666668,34.0,29.632,79.9,0.0152,0.01,22.96,22.96,14.71,0.6,1013.5,2.26,0.85,3.0,16.093,3.32708,Park,20300000.0
Id_rrv820p3ma,1624552108,pc3,-69.50125,-12.47,-37.128125,17.4700000667572,45501.0,23.0,,,2000.0,,,,,,,,,,2,52.50354,13.339793333333333,39.4,0.0,207.7,0.3339,0.46,18.89,18.89,13.6,0.71,1017.7,2.31,1.0,1.0,16.093,3.14159,Park,31000000.0
Id_6ccv3i49m1,1624542762,pc1,-99.714375,-9.719375,-70.319375,11.702000012397766,47706.0,18.0,20.0,26349058.0,1800.0,-104.10375,-9.683125,-73.275625,9.405,45808.0,18.0,20.0,26349061.0,2600.0,1,52.50987166666667,13.360406666666666,28.7,36.114,273.8,0.0998,0.22,18.79,18.79,13.46,0.71,1017.9,1.97,0.99,3.0,16.093,2.21843,Park,46100000.0
Id_fl2kb4sj1x,1624553491,pc3,-93.866875,-12.565625,-62.916875,8.357000025063753,64634.0,20.0,,,2000.0,,,,,,,,,,2,52.510551666666665,13.291171666666669,37.7,0.0,83.4,0.3055,0.44,18.63,18.63,13.79,0.73,1017.4,2.43,1.0,1.0,16.093,2.80853,Avenue,27300000.0
Id_zltdnegpd6,1624374566,pc3,-83.99375,-12.375,-51.451875,15.387999963760375,44872.0,22.0,20.0,2828558.0,2600.0,,,,,,,,,,2,52.51209833333333,13.314866666666669,33.2,40.9292,83.6,0.0152,0.01,23.04,23.04,14.59,0.59,1013.6,2.27,0.83,3.0,16.093,2.87949,Avenue,32700000.000000004
Id_hqdclrz9gw,1624551553,pc3,-101.65125,-12.30375,-69.309375,13.591999988555909,94344.0,20.0,20.0,3301896.0,1800.0,,,,,,,,,,2,52.50983,13.362133333333333,29.2,31.669200000000004,272.6,0.3367,0.46,18.84,18.84,13.71,0.72,1017.7,2.3,1.0,1.0,16.093,2.38632,Park,47900000.0
Id_isfi9yxzkw,1624544531,pc1,-110.955,-15.315,-78.0175,-3.003999999463558,13865.0,5.0,5.0,34210566.0,900.0,,,,,,,,,,1,52.49495666666667,13.285115,35.0,51.485600000000005,303.0,0.1201,0.24,18.75,18.75,13.31,0.71,1018.0,1.99,0.99,3.0,16.093,2.64499,Tunnel,1130000.0
Id_b6k8x3fmxy,1624551507,pc1,-97.87125,-14.125625,-63.650625,0.3179999866336584,26029.0,8.0,20.0,26349058.0,1800.0,-109.1925,-14.97125,-73.811875,0.1820000112056732,66652.0,9.0,20.0,26349061.0,2600.0,1,52.510685,13.368355,33.4,42.781200000000005,254.5,0.3371,0.46,18.81,18.81,13.71,0.72,1017.7,2.3,1.0,1.0,16.093,2.67138,Park,11700000.0
Id_ws240i7y2w,1624548200,pc3,-80.63875,-13.08875,-48.06125,10.358000009059904,34089.0,18.0,15.0,2826260.0,2000.0,,,,,,,,,,2,52.48805166666666,13.300588333333334,52.6,0.0,230.6,0.2148,0.32,18.65,18.65,13.49,0.72,1017.9,2.16,0.99,2.0,16.093,3.14159,Highway,18300000.0
Id_paakjdg7rw,1624552603,pc3,-77.45125,-12.655625,-46.04,12.751000027656556,63260.0,21.0,15.0,2824469.0,2000.0,,,,,,,,,,2,52.499903333333336,13.313506666666669,38.3,0.0,300.8,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,3.72937,Residential,43600000.0
Id_xyvoq3wowp,1624548918,pc3,-79.4375,-12.794375,-47.874375,10.397999982833865,22660.0,24.0,15.0,2828564.0,2000.0,,,,,,,,,,2,52.511723333333336,13.309105,38.8,0.0,84.4,0.3344,0.47,18.92,18.92,13.61,0.71,1017.7,2.3,1.0,1.0,16.093,3.14159,Avenue,13200000.0
Id_kjg4phe7zb,1624548939,pc1,-83.110625,-10.905,-51.4725,6.72399999961257,89619.0,12.0,20.0,26363653.0,2600.0,-79.058125,-14.550625,-44.330625,11.741999979019164,94492.0,16.0,20.0,26363650.0,1800.0,1,52.511768333333336,13.309538333333334,38.1,31.2988,83.5,0.3344,0.47,18.92,18.92,13.61,0.71,1017.7,2.3,1.0,1.0,16.093,3.14159,Avenue,63400000.0
Id_o5zybbszpm,1624370945,pc3,-82.20875,-12.59875,-49.593125,11.223000049591064,71948.0,23.0,20.0,2819850.0,1800.0,,,,,,,,,,2,52.505653333333335,13.34139,37.8,0.0,214.7,0.0087,0.01,22.47,22.47,14.76,0.62,1013.8,2.12,0.83,3.0,16.093,3.85853,Park,30700000.0
Id_bk0bb8ea54,1624354241,pc1,-104.32380319148936,-19.460771276595743,-64.87234042553192,-3.238297884768628,78815.0,4.0,20.0,26607105.0,1800.0,-104.68512658227849,-13.623417721518988,-71.06091772151899,1.3518987321589566,55212.0,8.0,20.0,26607108.0,2600.0,1,52.51175833333333,13.375135,28.7,29.817200000000003,247.6,0.0512,0.02,19.24,19.24,13.71,0.7,1012.5,4.04,0.96,4.0,16.093,1.98435,Park,10900000.0
Id_my93oii0gc,1624553180,pc1,-95.4375,-14.860625,-60.26625,10.608999981880189,91604.0,17.0,20.0,34210561.0,1800.0,,,,,,,,,,1,52.49444666666667,13.286858333333331,34.4,72.0428,288.9,0.2934,0.43,18.63,18.63,13.7,0.73,1017.4,2.45,1.0,1.0,16.093,3.31724,Highway,40700000.0
Id_uff9mzd8j2,1624368857,pc1,-77.5225,-15.943125,-42.453125,24.08200006484985,45887.0,27.0,20.0,26365186.0,1800.0,-78.413125,-9.419375,-48.95625,23.55200008392334,94820.0,28.0,20.0,26365189.0,2600.0,1,52.51079666666666,13.294745,38.1,37.595600000000005,84.5,0.0098,0.01,22.66,22.66,14.73,0.61,1013.8,2.14,0.82,3.0,16.093,3.14159,Avenue,198000000.0
Id_kfnatupmjj,1624369471,pc1,-82.79375,-9.216875,-53.793125,7.405000001192093,94237.0,22.0,20.0,30829312.0,1800.0,-89.6775,-8.42875,-59.324375,18.0099999332428,95192.0,20.0,20.0,26368258.0,2600.0,1,52.514671666666665,13.353238333333334,35.1,29.0764,83.5,0.0085,0.01,22.41,22.41,14.75,0.62,1013.8,2.12,0.84,3.0,16.093,1.20102,Park,72700000.0
Id_nn1kzdnl4c,1624371817,pc3,-79.895,-12.35,-50.054375,16.293000001907348,40479.0,22.0,20.0,2824458.0,1800.0,,,,,,,,,,2,52.499208333333335,13.310848333333333,41.0,21.1128,267.1,0.0081,0.01,22.57,22.57,14.71,0.61,1013.8,2.13,0.82,3.0,16.093,3.11683,Residential,31800000.0
Id_9k9k13ugi8,1624551938,pc1,-61.54125,-9.83375,-34.02125,26.66100004196167,88068.0,25.0,20.0,26358784.0,1800.0,-72.19625,-9.669375,-42.52625,21.574999923706056,92460.0,24.0,,,2600.0,1,52.50560166666666,13.34127,40.4,0.0,197.5,0.3358,0.46,18.88,18.88,13.67,0.72,1017.7,2.3,1.0,1.0,16.093,7.85314,Park,184000000.0
Id_c44na2g2rd,1624357303,pc1,-75.830625,-14.9575,-39.551875,8.485999989509583,93550.0,21.0,20.0,26367488.0,1800.0,,,,,,,,,,1,52.51634,13.32609,42.8,0.0,323.9,0.0446,0.02,19.33,19.33,13.74,0.7,1012.5,4.07,0.97,4.0,16.093,2.25488,Avenue,64700000.0
Id_vtbuh4tssf,1624376979,pc3,-96.4,-11.901875,-63.7475,13.00900004863739,75949.0,24.0,20.0,2568970.0,1800.0,,,,,,,,,,2,52.49537,13.305003333333334,45.6,12.5936,181.6,0.0241,0.01,23.87,23.87,14.78,0.57,1013.7,2.19,0.76,2.0,16.093,2.26942,Residential,37200000.0
Id_3utyw684t3,1624368888,pc1,-79.9375,-14.47,-45.7825,15.568000001907349,46789.0,23.0,20.0,26365185.0,1800.0,-78.21875,-10.32875,-47.26875,17.52600001335144,,,20.0,26365188.0,2600.0,1,52.511116666666666,13.299306666666666,36.5,13.3344,83.6,0.0096,0.01,22.64,22.64,14.75,0.61,1013.8,2.14,0.82,3.0,16.093,3.67207,Avenue,38600000.0
Id_vc1uyu4qon,1624373304,pc3,-85.1425,-11.0775,-53.638125,18.044999980926512,36126.0,25.0,20.0,2568970.0,1800.0,-94.969375,-11.96625,-61.799375,14.994999980926512,48804.0,16.0,20.0,2568967.0,2600.0,2,52.49164833333333,13.304616666666666,44.7,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,2.8326,Residential,51500000.0
Id_d6fam1wig9,1624548457,pc3,-93.04875,-12.465625,-61.835625,17.6860000705719,89725.0,24.0,20.0,2818312.0,1800.0,,,,,,,,,,2,52.502228333333335,13.280623333333333,50.8,7.9636,29.7,0.2116,0.32,18.67,18.67,13.5,0.72,1017.9,2.14,0.99,2.0,16.093,1.26227,Highway,67300000.0
Id_g6gx4qvdt0,1624356340,pc1,-81.140625,-15.439375,-45.17375,6.594999998807907,37231.0,12.0,20.0,40812800.0,1800.0,-89.74875,-14.959375,-56.81875,-2.1759999956190588,47896.0,8.0,20.0,40812802.0,2600.0,1,52.50886833333333,13.282091666666666,47.4,21.6684,16.5,0.0396,0.02,19.22,19.22,13.46,0.69,1012.5,4.09,0.96,4.0,16.093,3.42817,Highway,17500000.0
Id_avwl9hpnuu,1624553430,pc3,-103.956875,-12.199375,-70.5475,10.646000027656555,48726.0,20.0,20.0,3499534.0,2600.0,,,,,,,,,,2,52.51072166666667,13.289203333333331,45.8,0.0,169.5,0.3055,0.44,18.63,18.63,13.79,0.73,1017.4,2.43,1.0,1.0,16.093,3.14159,Avenue,20700000.0
Id_yk4xc24d1j,1624374206,pc3,-90.6125,-13.04375,-57.38625,9.300000031590464,37337.0,17.0,20.0,3499534.0,2600.0,,,,,,,,,,2,52.51291833333333,13.288421666666666,36.7,23.8908,168.1,0.0159,0.01,23.05,23.05,14.55,0.59,1013.6,2.27,0.83,3.0,16.093,7.74775,Avenue,20300000.0
Id_2em7g55cpw,1624373100,pc3,-87.083125,-12.405625,-54.05875,16.204000024795533,40662.0,24.0,20.0,2568970.0,1800.0,-94.896875,-12.245,-61.684375,14.181999969482424,48460.0,15.0,20.0,2568967.0,2600.0,2,52.49164666666667,13.30461,44.7,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.64798,Residential,57500000.0
Id_wdyk51jt1m,1624553065,pc1,-76.58,-14.084375,-42.39625,18.94699998855591,50699.0,22.0,20.0,40782336.0,1800.0,-81.733125,-14.291875,-46.798125,21.58900005340576,81150.0,25.0,20.0,26358784.0,2600.0,1,52.48824166666667,13.300895,47.9,26.6688,231.1,0.2981,0.43,18.63,18.63,13.72,0.73,1017.4,2.44,1.0,1.0,16.093,3.14159,Residential,168000000.0
Id_xbp1nyl88o,1624543124,pc1,-68.349375,-10.055625,-39.0825,14.105000057220458,85313.0,19.0,20.0,26358784.0,1800.0,-77.950625,-10.0775,-48.4825,13.823000030517578,94756.0,17.0,,,2600.0,1,52.50584166666667,13.34156,38.2,0.0,238.4,0.1049,0.23,18.79,18.79,13.44,0.71,1017.9,1.97,0.99,3.0,16.093,8.70792,Park,107000000.0
Id_5pb66o8zrk,1624542683,pc1,-87.234375,-10.2175,-56.206875,9.436999981403352,68440.0,14.0,20.0,26722816.0,1800.0,-94.876875,-9.86875,-64.5,7.09700004607439,88252.0,17.0,20.0,26722817.0,2600.0,1,52.510925,13.36968,24.6,36.114,252.0,0.0973,0.22,18.78,18.78,13.45,0.71,1017.9,1.97,0.99,3.0,16.093,8.78696,Park,48000000.0
Id_95ad3exr93,1624348792,pc1,-74.766875,-8.074375,-44.02375,24.696999950408937,97072.0,28.0,20.0,30829824.0,1800.0,-85.04375,-8.408125,-64.06,22.09199991226196,97016.0,27.0,20.0,30829826.0,2600.0,1,52.51439833333333,13.34829,38.4,0.0,80.2,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.43882,Park,125000000.0
Id_c255n4b2ny,1624545702,pc1,-67.91875,-9.525,-38.3925,18.726000089645385,98116.0,23.0,20.0,30828288.0,1800.0,,,,,,,,,,1,52.515845,13.371805,30.5,40.3736,83.8,0.2188,0.31,18.65,18.65,13.68,0.73,1017.9,2.16,0.99,2.0,16.093,2.4502,Park,34600000.0
Id_nz299pp67j,1624546593,pc1,-91.605,-15.015625,-58.175,16.24199994087219,80477.0,24.0,20.0,26369024.0,1800.0,,,,,,,,,,1,52.509726666666666,13.35184,34.9,0.0,261.9,0.2196,0.32,18.66,18.66,13.62,0.73,1017.9,2.16,0.99,2.0,16.093,2.29721,Park,74900000.0
Id_ju9gviwemp,1624544643,pc1,-102.535,-18.288125,-63.69,-2.235000008568168,84177.0,16.0,20.0,26356994.0,1800.0,-101.830625,-14.715625,-67.758125,-1.443000005185604,74436.0,8.0,20.0,29127682.0,2600.0,1,52.50222,13.280615,50.3,7.593199999999999,29.4,0.1202,0.24,18.75,18.75,13.33,0.71,1018.0,1.98,1.0,3.0,16.093,2.64499,Highway,30700000.0
Id_d6cm2wqs02,1624365464,pc1,-76.58,-13.994375,-44.358125,21.58699996948242,35143.0,26.0,20.0,33802242.0,1800.0,-83.738125,-9.9875,-53.714375,10.403000054359437,93908.0,25.0,20.0,33802248.0,2600.0,1,52.513475,13.336613333333334,30.8,41.1144,87.7,0.0,0.0,21.56,21.56,13.92,0.62,1013.6,2.42,0.95,4.0,16.093,2.4482,Park,85400000.0
Id_fp58i4dcm8,1624354771,pc1,-69.72625,-10.27125,-39.9325,20.106000022888185,43795.0,24.0,20.0,26358784.0,1800.0,-79.2525,-10.1225,-48.253125,16.5910000038147,43494.0,20.0,,,2600.0,1,52.505518333333335,13.34129,37.9,0.0,189.3,0.0465,0.02,19.31,19.31,13.73,0.7,1012.5,4.06,0.96,4.0,16.093,3.20762,Park,63200000.0
Id_d3nsh8u9mm,1624544455,pc1,-88.686875,-10.200625,-58.38375,11.646000032424928,67676.0,23.0,20.0,26947074.0,1800.0,-94.88625,-9.84125,-64.0175,15.471000003814698,79470.0,21.0,,,2600.0,1,52.49165833333333,13.294853333333334,35.5,42.596,312.3,0.1201,0.24,18.75,18.75,13.31,0.71,1018.0,1.99,0.99,3.0,16.093,5.3636,Highway,85500000.0
Id_djyz1ui008,1624542530,pc1,-78.02625,-9.451875,-47.509375,13.860999994277954,91390.0,21.0,20.0,30827264.0,1800.0,-80.926875,-9.198125,-50.588125,12.098999948501588,90180.0,21.0,20.0,30827266.0,2600.0,1,52.51576166666667,13.377341666666666,26.3,28.706000000000003,133.5,0.0949,0.22,18.75,18.75,13.48,0.71,1017.9,1.97,0.99,3.0,16.093,1.1455,Park,113000000.0
Id_25egq4knl3,1624349332,pc3,-106.321875,-9.320625,-75.25,10.725000038146971,48230.0,22.0,20.0,3998479.0,2600.0,,,,,,,,,,2,52.515121666666666,13.361066666666666,37.0,0.0,92.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.28864,Park,17300000.0
Id_5f7dif7rex,1624544244,pc1,-107.250625,-21.81875,-65.4725,-7.512000011503696,54430.0,4.0,20.0,26366722.0,1800.0,-105.82125,-10.853125,-74.254375,3.5650000075250863,78404.0,15.0,,,2600.0,1,52.490271666666665,13.304558333333333,43.2,32.7804,181.9,0.1177,0.24,18.76,18.76,13.32,0.71,1017.9,1.99,0.99,3.0,16.093,,Residential,19200000.0
Id_gallb8wb28,1624349807,pc3,-74.29875,-12.155,-48.594375,19.918999948501583,46107.0,25.0,20.0,3301896.0,1800.0,,,,,,,,,,2,52.50991833333333,13.356865,33.6,37.04,264.7,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Park,39100000.0
Id_x3jko77saq,1624372877,pc3,-85.33625,-12.105625,-52.613125,18.146999950408937,40169.0,24.0,20.0,2568970.0,1800.0,-94.574375,-12.09375,-62.31875,15.302999982833862,48080.0,16.0,20.0,2568967.0,2600.0,2,52.491643333333336,13.304605,44.8,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.3939,Residential,64500000.0
Id_6g7pif4qos,1624355776,pc1,-102.18125,-12.811875,-69.62125,2.82599998049438,40788.0,9.0,20.0,26947072.0,1800.0,-105.11625,-11.103125,-73.94375,8.820999958515166,49170.0,17.0,,,2600.0,1,52.49162166666667,13.304871666666669,66.1,21.853600000000004,181.5,0.0434,0.02,19.27,19.27,13.59,0.7,1012.5,4.1,0.96,4.0,16.093,1.26838,Residential,16900000.0
Id_c67zg1z7lo,1624366070,pc1,-100.95638020833331,-15.009114583333334,-66.431640625,7.23854165027539,45728.0,18.0,20.0,26369024.0,1800.0,-111.73958333333331,-10.927083333333334,-80.8125,5.599999984105428,4360.0,14.0,20.0,26349061.0,2600.0,1,52.50991166666667,13.357046666666667,28.3,36.4844,265.8,0.0,0.0,21.53,21.53,13.93,0.62,1013.6,2.44,0.95,4.0,16.093,3.03033,Park,17400000.0
Id_5vvjjdrefh,1624553341,pc1,-93.01,-16.794375,-55.610625,4.04100000962615,92088.0,15.0,20.0,26356993.0,1800.0,-101.345625,-12.604375,-68.256875,5.765999992489815,93360.0,8.0,20.0,26356996.0,2600.0,1,52.513041666666666,13.287991666666668,29.9,28.706000000000003,83.2,0.3055,0.44,18.63,18.63,13.79,0.73,1017.4,2.43,1.0,1.0,16.093,0.0,Avenue,34900000.0
Id_32izq1kbz4,1624348451,pc3,-104.324375,-15.33125,-68.415625,0.0480000045895576,87379.0,11.0,20.0,3430149.0,2600.0,,,,,,,,,,2,52.51330166666666,13.333838333333333,34.0,45.1888,83.7,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.8183,Avenue,13700000.0
Id_5gd873b9yb,1624548017,pc1,-96.245,-17.79,-60.514375,4.184999991655349,81148.0,17.0,20.0,26366722.0,1800.0,-99.285625,-10.758125,-67.926875,7.597000012397766,91764.0,22.0,,,2600.0,1,52.490345,13.304551666666669,46.0,3.5188,180.5,0.2148,0.32,18.65,18.65,13.49,0.72,1017.9,2.16,0.99,2.0,16.093,,Residential,46300000.0
Id_u1i6218ea2,1624376827,pc3,-104.1375,-13.048125,-71.4125,6.161000002622604,26215.0,22.0,20.0,2824458.0,1800.0,,,,,,,,,,2,52.49892,13.30842,47.4,9.8156,266.2,0.0241,0.01,23.87,23.87,14.78,0.57,1013.7,2.19,0.76,2.0,16.093,0.90708,Residential,14500000.0
Id_td8w0e6fku,1624542590,pc1,-84.40625,-15.7675,-48.785,15.629000043869018,89030.0,23.0,20.0,26607105.0,1800.0,-84.981875,-9.851875,-55.2325,11.087999992370603,81540.0,20.0,20.0,26607108.0,2600.0,1,52.51345166666667,13.37712,24.5,37.2252,190.9,0.0948,0.22,18.77,18.77,13.45,0.71,1017.9,1.96,0.99,3.0,16.093,2.81237,Park,113000000.0
Id_9di2tcmgq2,1624542561,pc1,-86.11625,-17.110625,-51.873125,4.642000007629394,72486.0,23.0,20.0,26681600.0,1800.0,,,,,,,,,,1,52.514935,13.377345,25.3,0.0,170.5,0.0948,0.22,18.77,18.77,13.45,0.71,1017.9,1.96,0.99,3.0,16.093,3.88195,Park,25200000.0
Id_wnf9ks4yty,1624548901,pc1,-86.233125,-11.2175,-56.338125,6.134999980926514,94700.0,16.0,20.0,26363653.0,2600.0,-81.793125,-14.210625,-48.069375,14.221999912261962,93380.0,19.0,20.0,26363650.0,1800.0,1,52.51171833333333,13.30896,37.7,13.89,84.0,0.3344,0.47,18.92,18.92,13.61,0.71,1017.7,2.3,1.0,1.0,16.093,3.14159,Avenue,66099999.99999999
Id_nrnpxs49o7,1624542192,pc1,-98.50412087912088,-13.334478021978022,-64.81181318681318,8.429670352202196,90011.0,17.0,20.0,33802241.0,1800.0,-94.47777777777776,-9.577777777777778,-64.16111111111111,14.135555570820967,89024.0,14.0,20.0,33802247.0,2600.0,1,52.5142,13.346168333333331,26.2,36.114,84.4,0.1024,0.22,18.77,18.77,13.44,0.71,1017.9,1.97,0.99,3.0,16.093,2.45224,Park,54200000.0
Id_yj4g04g3g4,1624355127,pc1,-93.053125,-10.295,-63.05625,10.69499997138977,45352.0,21.0,20.0,26720002.0,1800.0,-92.028125,-9.6675,-62.1,9.074000024795533,43264.0,17.0,20.0,26720005.0,2600.0,1,52.501775,13.332996666666666,32.3,22.7796,211.1,0.0462,0.02,19.29,19.29,13.67,0.7,1012.5,4.06,0.96,4.0,16.093,3.07594,Residential,38900000.0
Id_wab3apw9e0,1624348400,pc1,-82.4125,-14.519375,-48.344375,16.717999897003175,73975.0,22.0,20.0,33802242.0,1800.0,-80.134375,-9.115,-49.573125,20.920999975204467,80958.0,25.0,20.0,33802248.0,2600.0,1,52.513385,13.335511666666669,39.5,8.334,66.7,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.82099,Avenue,143000000.0
Id_thw1e125m2,1624355793,pc1,-92.874375,-11.24125,-64.1775,6.734999995231629,22261.0,10.0,20.0,26947072.0,1800.0,-98.17,-9.68625,-67.991875,11.389000010490417,70302.0,15.0,,,2600.0,1,52.490901666666666,13.304676666666667,67.2,16.1124,185.4,0.0434,0.02,19.27,19.27,13.59,0.7,1012.5,4.1,0.96,4.0,16.093,,Residential,35100000.0
Id_koq0vikjya,1624552866,pc1,-98.994375,-17.41125,-61.100625,5.865999994277954,85123.0,24.0,20.0,28792066.0,1800.0,,,,,,,,,,1,52.495625,13.305095,36.1,0.0,184.9,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,0.69653,Residential,40600000.0
Id_ta74ktsdxs,1624375767,pc3,-97.641875,-16.97,-61.538125,8.753999967575073,43509.0,16.0,20.0,2843405.0,2600.0,-90.45875,-18.036875,-51.721875,13.579999990463255,41392.0,23.0,20.0,2843400.0,1800.0,2,52.51179333333333,13.375178333333333,35.1,37.04,249.1,0.0129,0.01,22.89,22.89,14.65,0.6,1013.5,2.25,0.85,3.0,16.093,3.14159,Park,56100000.0
Id_lhg710gwyx,1624350101,pc1,-67.3425,-10.16875,-40.345625,21.13799999237061,45395.0,23.0,20.0,26358784.0,1800.0,-75.018125,-10.705625,-43.9225,13.890000038146972,47972.0,20.0,,,2600.0,1,52.50570833333333,13.34146,42.7,0.0,206.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,1.96724,Park,71300000.0
